original_text,length,label_true,label_pred,confidence,is_correct,error_type
microsoft amazon files lawsuit contesting pentagon s 10 billion cloud contract to micro microsoft stock,14,2,2,0.9431399,True,None
n y broker commission ban is temporarily blocked by judge,13,2,0,0.45671487,False,True_2_Pred_0
new york sues trump administration over global entry ban,12,2,2,0.9930052,True,None
new student loan reform group sues education secretary betsy devos and cfpb director kathy kraninger,12,2,2,0.9953524,True,None
nmc health uk s fca looking into nmc health s disclosure of co chair s stake being under nmchealth stock,12,2,2,0.9977791,True,None
nyse direct listings proposal rejected by securities and exchange commission,11,2,2,0.84201944,True,None
plea in supreme court against trial of whatsapp payment service in india,11,2,2,0.99573815,True,None
pmc case supreme court puts sale of hdil assets on hold,11,2,2,0.99309677,True,None
refile swedbank says it is not aware of alleged violation of u s sanctions,11,2,2,0.99393725,True,None
russian manipulators are still abusing facebook and other platforms but politics is not the point via,11,2,2,0.8403804,True,None
sebi mulls raising penalty on rating agencies in il fs case,10,2,2,0.9930524,True,None
shopin ceo pleads guilty to two counts of fraud,10,2,2,0.9938858,True,None
social media firms face new u k regulator in planned crackdown,10,2,2,0.9762165,True,None
temple bar investment trust tackling the illegal wildlife trade as a financial crime templebarinvestmenttrust,9,2,2,0.9901039,True,None
texas settles with t mobile sprint over merger statement,9,2,2,0.9628914,True,None
the future of the u s wireless industry hinges on a legal battle kicking off monday in federal court,9,2,0,0.6944147,False,True_2_Pred_0
the global warming lawsuit against the oil industry goes to the appeals court,9,2,2,0.9769594,True,None
the national transportation safety board recommended that boeing redesign part of the outer covering of all 737 nex,9,2,1,0.6788084,False,True_2_Pred_1
transportation department ig to audit faa pilot training requirements after boeing 737 max crashes,7,2,2,0.98039824,True,None
transportation department ig to audit faa pilot training requirements after boeing 737 max crashes,6,2,2,0.9904792,True,None
turkey stiffens manipulation penalties in banking overhaul,5,2,2,0.9836806,True,None
u s appeals court denies apple bid for rehearing in virnetx patent case,19,2,2,0.92923194,True,None
u s department of justice sides with global music rights,18,2,2,0.7220562,True,None
u s justice department to review google s deal for fitbit source stock marketscreener,18,2,2,0.99514645,True,None
uber urges california court to end law that gives gig workers benefits,17,2,2,0.99177504,True,None
united states district court sides again with park assist on motion of patent infringement case,15,2,2,0.97495407,True,None
update 2 vw rejects anti competitive allegation by parts maker prevent,15,2,2,0.97593766,True,None
us charges four chinese military officers over equifax hack,14,2,2,0.9888371,True,None
washington state s ban on flavored and thc vapes expires,14,0,2,0.67048436,False,True_0_Pred_2
wirecard defends accounting after report of unit s delayed audit,14,1,2,0.9162962,False,True_1_Pred_2
<TICKER> paypal s honey acquisition makes no sense subscribe to seeking alpha for more,14,2,2,0.89707255,True,None
<TICKER> vir biotechnolog glaxosmithkline gsk to make 250 mln equity investment in the company,14,2,2,0.9498928,True,None
stock market live updates merger fever boosts stocks schwab lvmh soar,13,2,2,0.98199666,True,None
<TICKER> adecco cleared for sale of soliant health,13,2,2,0.9554101,True,None
<TICKER> great ajax selling stake in gaea unit,12,2,2,0.9235989,True,None
<TICKER> alkermes completes acquisition of rodin therapeutics,12,2,2,0.9220493,True,None
<TICKER> td ameritrade to be acquired by charles schwab schw for approximately 26 bln in all stock transaction,11,2,2,0.996924,True,None
<TICKER> <TICKER> <TICKER> bhp buys additional stake in solgold for 22m,11,1,1,0.44201097,True,None
<TICKER> chubb to purchase additional 15 3 stake in huatai insurance,11,2,2,0.96027863,True,None
<TICKER> chubb to purchase additional 15 3 of huatai insurance group company limited,11,2,2,0.9774929,True,None
<TICKER> <TICKER> <TICKER> cbs viacom hope to close merger next week,11,2,1,0.52848476,False,True_2_Pred_1
<TICKER> conocophillips seeking sales of alaska assets report,10,2,2,0.9820641,True,None
<TICKER> kylie cosmetics deal potential professional beauty spin off make coty a buy keep reading,10,2,2,0.976141,True,None
<TICKER> <TICKER> hungary s 4ig calls off purchase of t systems unit,10,2,2,0.6100792,True,None
<TICKER> ebay nears deal to sell stubhub wsj,10,2,2,0.9961499,True,None
<TICKER> could disclose an agreement to sell stubhub to viagogo for about 4 billion,10,2,2,0.9716836,True,None
<TICKER> ebay confirms deal to sell stubhub to viagogo for a purchase price of 4 05 billion in cash,9,2,2,0.9958341,True,None
<TICKER> <TICKER> evi industries to acquire commercial laundry equipment company,9,2,2,0.6775024,True,None
<TICKER> <TICKER> apollo near deal to buy spx flow power unit for 700m bloomberg,8,2,2,0.95892555,True,None
<TICKER> <TICKER> spx flow confirms deal to sell part of power and energy unit to apollo global,8,2,2,0.9807809,True,None
<TICKER> spx flow confirms deal to sell substantial portion of former power and energy reportable segment to apollo,8,2,1,0.52982914,False,True_2_Pred_1
<TICKER> <TICKER> first quantum pours cold water on takeover talk,8,2,1,0.42430425,False,True_2_Pred_1
<TICKER> gatx to sell american steamship company business segment,7,2,2,0.99112296,True,None
<TICKER> hc2 in advanced discussions for the potential divestiture of its 100 owned indirect subsidiaries continenta,19,2,2,0.9064328,True,None
<TICKER> hc2 says it is in advanced discussions for the potential divestiture of its 100 owned indirect subsidiaries,18,2,2,0.98559105,True,None
<TICKER> hp xerox xrx increases offer price for hpq to 24 share in cash and stock,18,2,2,0.99639636,True,None
<TICKER> intuitive surgical acquires orpheus medical,16,2,2,0.9975803,True,None
<TICKER> has acquired privately held orpheus medical to deepen and expand its integrated informatics platform,16,2,2,0.88584703,True,None
<TICKER> kkr to buy novaria group,16,2,2,0.9204764,True,None
<TICKER> <TICKER> kirkland lake gold to buy detour gold in c 4 9b deal,16,2,2,0.86753213,True,None
<TICKER> kirkland lake gold to acquire detour gold in c 4 9 bln deal,15,2,2,0.9974234,True,None
<TICKER> <TICKER> the medicines company enters into definitive agreement to be acquired by novartis ag for 9 7 billion,15,2,2,0.61135286,True,None
<TICKER> the medicines co to be acquired by novartis nvs for 85 00 share in cash,15,2,2,0.9727832,True,None
<TICKER> moneygram announces that ripple has made the final 20 mln investment in moneygram equity pursuant to ripple,14,2,1,0.7300828,False,True_2_Pred_1
<TICKER> <TICKER> <TICKER> mgm officially in pursuit of osaka casino,14,2,2,0.5558694,True,None
<TICKER> nvent electric acquires wbt business,14,2,2,0.9645734,True,None
<TICKER> a <TICKER> <TICKER> a mitsubishi beats out shell to buy dutch power firm eneco,13,2,2,0.93827915,True,None
<TICKER> repay holdings buys ventanex for up to 50m,12,2,0,0.59136564,False,True_2_Pred_0
<TICKER> <TICKER> softbank backed brandless is closing down,11,2,2,0.44092393,True,None
<TICKER> <TICKER> <TICKER> siemens weighs buying iberdrola s siemens gamesa stake,11,2,2,0.60962206,True,None
<TICKER> france s lvmh close to buying tiffany after sweetening offer,10,2,2,0.9227395,True,None
<TICKER> united tech s collins to expand landing systems operations,10,2,2,0.9796596,True,None
<TICKER> valaris discloses 18 7 active stake by luminus,10,2,2,0.92916834,True,None
<TICKER> google drops plan to buy stake in africa s biggest wind park,10,2,2,0.92355955,True,None
<TICKER> xcel energy to sell mankato energy center for 680m,10,2,2,0.777122,True,None
<TICKER> elliott capital sells its stake in xpo logistics europe,10,2,2,0.97812635,True,None
<TICKER> <TICKER> xerox s new bid could force hp reconsideration wells fargo,9,2,2,0.92852855,True,None
6 potential m a targets for tesla,9,2,2,0.6380199,True,None
advent international demonstrates further commitment to boutique fitness sector through acquisitions of zingfit and triib,8,2,0,0.55737406,False,True_2_Pred_0
aerie pharma to acquire avizorex pharma,7,2,2,0.7101348,True,None
africa capitalworks picks up minority stake in drinks maker gaselia,6,2,2,0.9954566,True,None
alayacare announces acquisition of arrow solutions,6,2,1,0.4611501,False,True_2_Pred_1
alkermes to acquire rodin therapeutics for up to 950 million,6,2,2,0.97695506,True,None
anglogold has picked harmony as the buyer for its last remaining south african operations,6,2,2,0.96489346,True,None
asbury automotive to acquire luxury dealerships from park place in cash deal valued at 1 billion,6,2,2,0.98217463,True,None
audax picks up controlling stake in government info management access business kofile,18,2,2,0.79864025,True,None
aurora property buy write income trust nta estimate 6 32 stock marketscreener,17,2,2,0.98656297,True,None
austral gold agd to acquire remaining 30 of casposo mine in argentina australgold stock marketscreener,15,2,2,0.96619976,True,None
avery dennison buys smartrac s rfid inlay business for 225m,15,2,2,0.9532726,True,None
bain capital buys apax backed engineering group in reported 1 6bn deal neuberger berman reinvests,15,2,1,0.6763673,False,True_2_Pred_1
bass metals increases mahefedok north graphite resource by 54 bassmetals stock marketscreener,15,2,1,0.7503685,False,True_2_Pred_1
bhp buys additional stake in solgold for 22m,15,2,2,0.950369,True,None
bhp is plans to increase its stake in solgold which develops projects in copper hot spot ecuador,14,2,2,0.9989059,True,None
bhp plans to become largest shareholder of ecuador focused solgold bloomberg bhp stock marketscreener,14,2,2,0.9825334,True,None
billionaire investor bill ackman trims stake in chipotle but is still betting big on burritos with 5 stake,13,2,2,0.9773916,True,None
blackrock cuts stake in u s coal giant after climate pledge,13,2,2,0.999767,True,None
blackstone set for good return through 2 7bn fgl buyout by fidelity national,12,2,2,0.99450254,True,None
blackstone to invest in engineers gate after founder dubin exits,12,2,2,0.91260266,True,None
boost founder says willing to pay up to 2 billion to buy brand from sprint,12,2,2,0.98995346,True,None
boost founder says willing to pay up to 2 bln to buy brand from sprint,12,2,2,0.9535916,True,None
boost mobile founder offers to buy prepaid brand cnbc,12,2,2,0.99011946,True,None
broadridge acquires clearstructure financial technology,12,2,2,0.82281274,True,None
brookfield a potential suitor for trans mountain analyst says,11,2,0,0.46399122,False,True_2_Pred_0
brookfield a potential suitor for trans mountain analyst says economy marketscreener,11,2,2,0.9123063,True,None
brookfield seen as dark horse buyer for trans mountain after equity raise,10,2,2,0.8683674,True,None
cambrian innovation acquires baswood and accelerates progress toward sustainable industrial wastewater management,10,2,2,0.9595342,True,None
capgemini will not be pressured into higher altran bid ceo says altrantechnologies stock marketscreener,10,2,2,0.97061205,True,None
catalent completes acquisition of masthercell,9,2,2,0.9304785,True,None
cbs viacom hope to close merger next week,9,2,2,0.9278414,True,None
charles schwab investment advisers fear losing out in a schwab td ameritrade deal charlesschwab stock,9,2,2,0.6256836,True,None
charles schwab to buy td ameritrade for 26 billion charlesschwab stock marketscreener,9,2,2,0.9781953,True,None
charles schwab to buy td ameritrade for 26 billion,9,2,2,0.9781953,True,None
china mengniu dairy discloseable transaction acquisition of lion dairy drinks pty ltd chinamengniudairy,8,2,2,0.99420846,True,None
china s baic mulls raising daimler stake to almost 10,8,2,2,0.79620457,True,None
china s state grid nears oman electricity stake purchase,8,2,2,0.9402476,True,None
china s state grid nears oman electricity stake purchase,5,2,2,0.9936557,True,None
chinese owner looks to tighten grip on pizzaexpress,5,2,2,0.97137636,True,None
chubb to purchase additional 15 3 stake in huatai insurance,19,2,2,0.998582,True,None
cit gets occ approval for mutual of omaha bank purchase,17,2,2,0.8148904,True,None
comfort systems usa announces acquisition,15,2,2,0.8914954,True,None
coty buys majority interest in kylie jenner beauty line,14,2,2,0.7854871,True,None
coty takes 600 million bet on reality star kylie jenner s beauty brands,13,2,2,0.9981857,True,None
coty to buy 51 ownership of the partnership for 600 mln,13,2,2,0.9816476,True,None
coty to take a 51 stake in kylie cosmetics for 600 million,12,2,2,0.9862809,True,None
cresco labs closes acquisition of hope heal health inc launches first day of adult use cannabis sales in massachusetts,12,2,2,0.9087517,True,None
cybersecurity company forescout to be acquired by advent in all cash deal valued at 1 9 billion,11,2,2,0.97279257,True,None
dealersocket completes acquisition of auto mate,11,2,1,0.55955565,False,True_2_Pred_1
delivery hero nears agreement to buy woowa in 4 billion deal,11,2,1,0.7790812,False,True_2_Pred_1
delta s private jet business to gain equity stake in merger with wheels up,11,2,1,0.511849,False,True_2_Pred_1
deutsche bank adds capital group as investor in lift for sewing,11,2,2,0.49876577,True,None
deutsche bank welcomes capital group with 3 1 stake,10,2,2,0.99005324,True,None
dhl invests 136 million in new logistics hub,10,2,2,0.9986394,True,None
diamond hill capital trades devon for chevron,10,2,2,0.9675038,True,None
did tcf financial s chemical merger spark a positive reaction for investors,9,2,2,0.9888781,True,None
diodes lite on deal facing chinese scrutiny bloomberg,9,2,1,0.39388078,False,True_2_Pred_1
dxp enterprises completes acquisition of turbo machinery repair inc,9,2,2,0.9991454,True,None
ebay <TICKER> reportedly nears deal to sell stubhub for 4 billion,9,2,2,0.6165685,True,None
ebay nears deal to sell stubhub to viagogo for roughly 4 billion ebay stock marketscreener,9,2,2,0.9537514,True,None
ebay confirms stubhub sales to viagogo for 4 05b,9,2,2,0.9537514,True,None
ebay nears deal to sell stubhub wsj,9,2,2,0.9603534,True,None
ebay selling stubhub to viagogo for 4 billion plus,9,2,2,0.9879313,True,None
ebay selling stubhub to viagogo for 4 billion plus,8,2,2,0.93035644,True,None
ebay sells stubhub for 4b,8,2,2,0.8377519,True,None
ebay sells stubhub to ticket marketplace viagogo for 4 05 billion in cash,8,2,2,0.9835755,True,None
ebay sells stubhub to viagogo for 4 05 billion,7,2,2,0.9792125,True,None
ebay stubhub sale done at 25x ebitda cnbc s faber says,7,2,2,0.6540998,True,None
ebay to sell ticketing unit stubhub for 4 05 billion,6,2,2,0.9914151,True,None
emami agrees to sell cement unit to nirma,5,2,2,0.9932935,True,None
estee lauder buys its first asia based beauty brand,5,2,2,0.9372904,True,None
estee lauder to acquire shares of dr jart it does not already own,23,2,2,0.9040626,True,None
estee lauder to acquire shares of dr jart parent it does not already own,22,2,2,0.998334,True,None
euronext sifts coronavirus market rubble for takeover targets,21,2,1,0.57659847,False,True_2_Pred_1
exclusive bp eyes sale of algerian gas plant after rosneft talks fail sources,20,2,2,0.5044774,True,None
exclusive daimler seeks majority control of its main china joint venture,19,2,2,0.7679437,True,None
experience management leader medallia to acquire video feedback platform livinglens,18,2,2,0.96278423,True,None
famur s a tdj equity i sp z o o takes up controlling stake in famur famak s a subsid famursa stock,15,2,2,0.713069,True,None
fed fdic approve bb t suntrust merger,14,2,2,0.9274664,True,None
fed fdic approve merger of bb t suntrust banks,14,2,2,0.6502027,True,None
fidelity national financial to buy fgl holdings in a deal valued at 2 7 bln,14,2,2,0.9633562,True,None
fidelity national to buy fgl holdings in a deal valued at 2 7 billion,14,2,2,0.9907452,True,None
fidelity national to buy fgl holdings in diversification play,13,2,2,0.908393,True,None
fidelity national to pay 12 50 for each fgl share a 2 9 premium to thursday s closing price,13,2,2,0.99558985,True,None
flügger a s flügger buys majority stake in paint manufacturer unicell flügger stock marketscreener,11,2,2,0.99710923,True,None
forescout acquired for 1 9b,11,2,2,0.9955285,True,None
forescout to be acquired by private equity firm advent in all cash deal valued at 1 9 bln,10,2,2,0.9983323,True,None
fortress seeks 1 billion for transportation firm trac,10,2,2,0.9406143,True,None
francisco and eliott are in talks to buy logmein via,10,2,2,0.99121463,True,None
french luxury goods owner lvmh has agreed to buy u s jeweler tiffany for 16 2 billion in its biggest acquisition,10,2,2,0.9894187,True,None
gamma communications acquires unified communications infrastructure provider telsis gammacommunications,9,2,2,0.96066153,True,None
gatx to sell american steamship company business segment,9,2,2,0.8659209,True,None
geely and volvo cars chairman proposes merging groups,9,2,2,0.9931062,True,None
general atlantic invests 200 million in byju s,9,2,2,0.9936016,True,None
google acquires cloudsimple to ease vmware implementations,8,2,2,0.9675757,True,None
google makes another cloud acquisition during antitrust probe,8,2,2,0.98729265,True,None
google s plan to buy a stake in africa s largest wind farm has ended after delays to the project danish wind turbi,8,2,2,0.8587883,True,None
hillhouse capital to bid for thyssenkrupp elevator unit bloomberg,8,2,2,0.9936266,True,None
hitachi nearing deal to sell chemical unit to showa denko nikkei hitachi stock marketscreener,8,2,2,0.94900894,True,None
hp is preparing to reject xerox s request to open its financial books after turning down its unsolicited merger off,8,2,2,0.7289642,True,None
hp rejects xerox unsolicited buyout offer open to further discussion,7,2,2,0.9476798,True,None
hp rejects xerox apos s 33 5b hostile takeover attempt,7,2,2,0.99172384,True,None
hp rejects xerox s buyout offer experts debate what s next,5,2,2,0.8474742,True,None
hudson s bay investor group said to consider shelving takeover,23,2,2,0.97959876,True,None
icymi 81 of u s small businesses are nonemployer firms meaning they have no employees other than the owner s,21,2,2,0.99606186,True,None
iff to merge with dupont s nutrition biosciences business,21,2,2,0.96082836,True,None
iff to merge with dupont s 26 2 billion nutrition unit,20,2,2,0.87318236,True,None
iff wins dupont nutrition unit over kerry in 26 2 billion deal,19,2,2,0.9967529,True,None
illycaffe one of italy s largest coffee roasters has kicked off the sale of a minority stake to support its expan,19,2,2,0.9577062,True,None
ingram micro further enhances european it services capabilities with acquisition of ictivity,18,2,2,0.9806142,True,None
inserting and replacing diversified search acquires storbeck search associates,18,2,2,0.9994542,True,None
interlink plus inc and loop media inc close merger,17,2,2,0.56445205,True,None
intuitive surgical expands into hospital informatics with orpheus medical acquisition,17,2,2,0.9889093,True,None
ive strategic acquisition of salmat marketing solutions ive stock marketscreener,14,2,2,0.9867851,True,None
kkr is fashioning 8b bid for coty beauty division sky news,14,2,2,0.9907336,True,None
koch buys rest of infor in deal valuing software maker at 11 billion,13,2,2,0.9745628,True,None
kylie deal seen as a positive for coty,12,2,2,0.9771706,True,None
kylie jenner sells 600 million stake in beauty line to coty,12,2,2,0.9904399,True,None
kylie jenner coty deal led by little known adviser tiger chark,12,2,2,0.7070058,True,None
l brands is looking to sell victoria s secret,11,2,2,0.9219664,True,None
luxury giant lvmh is reportedly nearing an agreement to add tiffany co to its portfolio the acquisition deal wo,11,2,2,0.9869249,True,None
luxury purchase french conglomerate lvmh is close to a deal to buy tiffany co for more than 16 billion,11,2,2,0.9916353,True,None
luxury tycoon said to mull 1 5 billion south african fiber sale,11,2,2,0.99573094,True,None
lvmh agreed to buy tiffany for more than 16 billion in the largest luxury goods deal ever,10,2,2,0.9724415,True,None
lvmh and tiffany co are finally getting together after weeks of anticipation the french luxury group will pay,10,2,2,0.9985676,True,None
lvmh is buying tiffany co for 16 200 000 000 here s what this deal means for the iconic jewelry brand,10,2,2,0.9986229,True,None
lvmh moët hennessy vuitton bets it can restore tiffany s shine with 16 billion deal lvmh stock,10,2,2,0.9963658,True,None
lvmh targets affluent tourists with paris department store revamp,9,2,2,0.9302657,True,None
lvmh targets tourist shoppers with revamp of historic paris store,9,2,2,0.99818474,True,None
lvmh to buy tiffany for 16 2 billion,9,2,2,0.9805834,True,None
lvmh will acquire tiffany for 16 2 billion in a 135 per share cash deal that will help the french luxury goods ow,9,2,2,0.82864684,True,None
lvmh tiffany diamond geezer,9,2,2,0.9953625,True,None
lvmh s 16 billion purchase of tiffany co wins applause from analysts and investors,8,2,1,0.43427092,False,True_2_Pred_1
manna pro products acquires promika llc pet brands to expand category leadership in companion pet care and wellness,8,2,2,0.70070785,True,None
mediaset set to win more time to complete merger of italy spain units sources,4,2,2,0.9260043,True,None
medical properties highlights 861m of acquisitions in q4,16,2,2,0.9966529,True,None
merger monday roars back lvmh buys tiffany charles schwab buys td ameritrade by,15,2,2,0.99939823,True,None
mitsubishi led consortium to buy eneco for 4 1bn,15,2,2,0.9998136,True,None
molson coors said to be weighing sale of european business,14,2,2,0.7475588,True,None
mr greens announces acquisition of cawoods produce,13,2,2,0.9962255,True,None
novartis chf0 50 regd novartis to acquire the 2 novartis stock marketscreener,13,2,2,0.9167162,True,None
novartis nears deal to buy cholesterol drug maker medicines co novartis stock marketscreener,13,2,1,0.5006548,False,True_2_Pred_1
novartis confirms deal to acquire medicines company for 9 7b,13,2,2,0.9983027,True,None
novartis finally comes through with its acquisition of medicines co,12,2,2,0.99579984,True,None
novartis has agreed to buy medicines co in a 6 8 billion deal,12,2,2,0.99880886,True,None
novartis nears 9bn deal to buy the medicines company,12,2,2,0.9968066,True,None
novartis takes on sanofi amgen with 9 7 billion takeover of heart drug maker,12,2,2,0.9993635,True,None
nv5 global to acquires quantum spatial for 303m and announces 20m owner s representative contract,11,2,2,0.75367033,True,None
nvent electric acquires wbt business,10,2,2,0.96316,True,None
nyse opening bell quaker houghton nyse <TICKER> celebrates its merger with houghton international,10,2,2,0.9546057,True,None
perelman s discount drug company brushes off buyout approaches,10,2,2,0.995546,True,None
pixelle acquires specialty papers business from verso,10,2,2,0.9776568,True,None
qiagen takeover likely just further away evercore,10,2,2,0.9987606,True,None
ramelius resources to scoop up spectrum metals,9,2,2,0.9789812,True,None
ray ban tycoon eyes bigger mediobanca stake in italy bet,9,2,2,0.6345594,True,None
raytheon shows its strength heading into united technologies deal,9,2,2,0.9874183,True,None
religare group to sell equity in health insurance arm to kedaara group for rs 400 crore,9,2,2,0.95741874,True,None
repay announces the acquisition of ventanex,9,2,2,0.9963341,True,None
riddell sells kollege town sports apparel division to bsn sports,9,2,2,0.9535578,True,None
rimkus consulting group inc acquires mechanical and electrical engineering consulting firm amset technical consulting inc,8,2,2,0.993796,True,None
robertson s tiger management buys adobe facebook,7,2,2,0.9982817,True,None
sage group to sell payments business to elavon for 300 million,7,2,2,0.9744742,True,None
saic to acquire unisys federal in accretive strategic and value creating transaction,7,2,2,0.97388196,True,None
saic to acquire unisys federal unit for 1 2b,7,2,2,0.9579424,True,None
san francisco tries to rally public to buy piece of pg e,7,2,2,0.9943752,True,None
saracen mineral super pit acquisition now unconditional hedging update saracenmineral stock marketscreener,6,2,2,0.99469537,True,None
sb financial to buy edon bancorp for 15 5m,5,2,2,0.99058414,True,None
schick parent company edgewell drops bid for harry s razors,18,2,2,0.77261555,True,None
science applications international to buy unisys s u s federal business for 1 2 bln,18,2,2,0.8648613,True,None
siemens considers buying iberdrola s siemens gamesa stake,16,2,2,0.9955872,True,None
siemens considers buying iberdrola s siemens gamesa stake,15,2,1,0.6372416,False,True_2_Pred_1
siemens is considering buying iberdrola s stake in a wind turbine maker,15,2,1,0.41283312,False,True_2_Pred_1
simon property to buy mall owner taubman in 3 6bn deal,15,2,2,0.99814534,True,None
simon s high premium buyout of taubman may not be as pricey as it looks,15,2,2,0.99525553,True,None
singapore government monetary authority hike stake in zee entertainment,15,2,2,0.5773637,True,None
sonoco products buys healthcare packaging medical device thermoformer for 187m,14,2,2,0.8903201,True,None
spx flow confirms deal to sell part of power and energy unit to apollo global,14,2,2,0.99607086,True,None
stericycle offloads environmental unit to harsco,13,2,2,0.99896777,True,None
stericycle to divest des unit for 462 5m,12,2,2,0.98027956,True,None
sterling organization announces the acquisition of a 244 917 square foot grocery anchored property in colleyville,12,2,2,0.95202863,True,None
stock market update carlyle group adds stake in american express travel business,12,2,2,0.98604983,True,None
stock market update novartis acquires the medicines co for nearly 10 billion,12,2,2,0.99618125,True,None
strides to acquire 18 abbreviated new drug applications from pharmaceutics international,11,2,2,0.9023255,True,None
sun kissed acquires hakuna supply an award winning commercial stage cbd products company,11,2,2,0.9949502,True,None
taurus investment sells 614m logistics portfolio exits fund,11,2,2,0.94999737,True,None
td ameritrade stockholders would get 1 0837 schwab shares for each td ameritrade share representing a 17 premium,11,2,2,0.97832334,True,None
telidyne announces purchase of 56 stake in ducon infratechnologies ltd,10,2,2,0.7996341,True,None
the big lvmh tiffany deal is getting closer,10,2,2,0.99880624,True,None
tiberius acquisition cftc approves one final two proposed rules at december 10 open meeting tiberiusacquisition,10,2,2,0.99683267,True,None
tilray privateer holdings close merger deal,10,2,2,0.993723,True,None
t mobile ceo takes the stand in t mobile sprint merger trial,10,2,2,0.9734893,True,None
t mobile is eyeing a price cut in its merger with sprint sources say,9,2,2,0.99550325,True,None
toronto dominion to own 13 charles schwab stake after ameritrade deal torontodominionbank stock marketscreener,8,2,2,0.98109424,True,None
total gets libya s approval to acquire marathon oil concession,8,2,2,0.98109424,True,None
unicredit cuts further its stake in turkey s yapi kredi,8,2,2,0.9924557,True,None
united bankshares to buy carolina financial for a 16 premium in a deal valued at 1 1 billion,8,2,2,0.9931224,True,None
united bankshares to buy carolina financial in a stock deal valued at 1 1 bln,8,2,2,0.8661519,True,None
update 1 canadian competition bureau clears pembina s kinder morgan buy,6,2,2,0.97887415,True,None
update 1 novartis eyes medicines co to boost cardio franchise report,6,2,2,0.9527583,True,None
upland software acquires localytics for 67 7m,24,0,0,0.5888852,True,None
vonovia hembla acquisition becomes final vonovia stock marketscreener,23,0,1,0.62657994,False,True_0_Pred_1
winklevoss brothers acquire crypto collectible startup,21,0,0,0.504936,True,None
zayo group to consider sale of colocation division,19,0,0,0.5835702,True,None
dailydatapoint for the u s the december tariff round on china would have more costs than benefits via,19,0,2,0.42165124,False,True_0_Pred_2
<TICKER> nonfarm payroll revisions october revised to 135k from 189k september revised to 193k from 180k,18,0,0,0.53830796,True,None
<TICKER> november nonfarm private payrolls 125k vs 153k consensus,18,0,0,0.88615805,True,None
<TICKER> november unemployment rate 4 9 vs 4 1 consensus,18,0,0,0.886158,True,None
<TICKER> <TICKER> <TICKER> canada reports 71k job loss in november,18,0,0,0.7318157,True,None
<TICKER> coronavirus impact hits auto supply chain,16,0,1,0.74456906,False,True_0_Pred_1
2019 jobs gains revised down slightly to 2 09 million,15,0,1,0.73674226,False,True_0_Pred_1
a new wto ruling is allowing for 7 5 billion in tariffs on eu goods meaning your favorite french wine is about to,15,0,0,0.6107333,True,None
a railway strike is gripping canada s 1 7 trillion economy,14,0,0,0.4917643,True,None
a surge in the number of people who can t pay their debts is raising eyebrows in canada via,14,0,0,0.8262009,True,None
about half of u s small businesses haven t paid their full rent or mortgage yet this month as a result of the coro,13,0,0,0.81095266,True,None
americans are predicted to fall behind on their credit card bills at the highest rate in a ten years,12,0,0,0.7221725,True,None
americans outlook on the economy faltered significantly last month as the coronavirus crisis began to take hold in,11,0,0,0.5198403,True,None
americans outlook on the economy faltered significantly last month as the coronavirus crisis began to take hold in,11,0,0,0.652691,True,None
australia cuts forecasts for wage increases economic growth and budget surplus,11,0,0,0.83189064,True,None
blue collar hiring in the u s has slowed to a trickle rex nutting,10,0,1,0.8666058,False,True_0_Pred_1
brazil tropical fruit exports to eu hit by coronavirus industry group economy marketscreener,10,0,0,0.4864102,True,None
brazil s current account deficit widened in october economy marketscreener,10,0,0,0.900796,True,None
breaking mortgage forbearance requests jump nearly 2 000 as borrowers seek relief during coronavirus outbreak,10,0,1,0.35863695,False,True_0_Pred_1
business growth in dubai stalled while jobs disappeared at the fastest pace in at least a decade in the latest sign,9,0,1,0.55943286,False,True_0_Pred_1
california boosts pot taxes shocking unsteady industry,8,2,2,0.98989993,True,None
canadian business optimism was fading before pandemic concerns intensified wti stock marketscreener,8,2,2,0.9393412,True,None
canadian consumers filed the largest number of insolvencies in almost a decade at the end of last year,8,0,0,0.7956817,True,None
capacity utilisation in manufacturing sector drops to lowest in a decade rbi survey shows,7,2,2,0.95274955,True,None
chain store sales cool down,7,0,0,0.7731019,True,None
chain store sales fall back from recent pace,7,0,0,0.6751695,True,None
china debates drastically reducing or even abandoning its economic growth target,6,2,2,0.9872678,True,None
labor market conditions indicators for march register the largest single month declines in the hist,5,0,0,0.9054922,True,None
china virus crisis roils supply chains for global manufacturers,23,0,0,0.53180254,True,None
china will not resort to massive infrastructure stimulus as investment slows,21,0,0,0.6251766,True,None
china s trade likely shrank in january ahead of holiday shutdown,20,0,0,0.8770734,True,None
china s electric car sales slump squeezing automakers,20,0,0,0.35634312,True,None
china s gross domestic product growth this quarter will be 0 according to top economist ed hyman,19,0,0,0.51350623,True,None
china s hebei province imposes total ban on p2p platforms,19,0,0,0.9072677,True,None
china s house price growth to hit five year low in 2020 reuters poll economy marketscreener,18,0,2,0.7985801,False,True_0_Pred_2
china s skyscraper boom comes crashing down amid developer default,17,0,0,0.5193102,True,None
chinese investment in clean energy is plummeting down from 76bn during the first half of 2017 to 29bn during t,16,0,1,0.5859701,False,True_0_Pred_1
cn rail strike begins in threat to canadian oil grain cargo,16,0,1,0.38421646,False,True_0_Pred_1
cn rail strike begins threatening canada oil grain shipments,16,0,0,0.6043135,True,None
janet yellen says second quarter gross domestic product could decline by 30 and unemployment is already at 12 13,13,0,1,0.73722374,False,True_0_Pred_1
